时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-3-24 14:10:31.994	WT901BLE68(2D9DAA075046)	-0.297	0.220	0.946	2.197	15.686	0.305	12.64	13.22	-128.43	-21.933	-42.620	-11.220	-0.45126	-0.09274	0.06131	0.88538	24.1	null	null	13113	100
2026-3-24 14:10:32.204	WT901BLE68(2D9DAA075046)	-0.360	0.232	0.929	2.319	15.015	0.549	13.30	16.06	-129.65	-21.933	-42.620	-11.220	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.264	WT901BLE68(2D9DAA075046)	-0.379	0.237	0.913	1.892	13.611	0.549	14.00	18.93	-130.83	-21.933	-42.620	-11.220	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.386	WT901BLE68(2D9DAA075046)	-0.424	0.240	0.900	1.465	15.625	0.366	14.34	20.35	-131.41	-21.933	-42.620	-11.220	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.594	WT901BLE68(2D9DAA075046)	-0.447	0.242	0.880	0.977	14.404	0.244	14.91	23.20	-132.60	-21.933	-42.620	-11.220	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.804	WT901BLE68(2D9DAA075046)	-0.484	0.245	0.869	0.305	15.259	0.000	15.17	24.65	-133.23	-12.480	-43.273	-10.820	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.866	WT901BLE68(2D9DAA075046)	-0.516	0.246	0.843	-0.061	14.648	-0.122	15.61	27.50	-134.49	-12.480	-43.273	-10.820	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:32.986	WT901BLE68(2D9DAA075046)	-0.556	0.245	0.830	-0.854	15.076	-0.610	15.80	28.95	-135.14	-12.480	-43.273	-10.820	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:33.194	WT901BLE68(2D9DAA075046)	-0.580	0.240	0.804	-1.282	14.587	-0.977	16.05	31.85	-136.51	-12.480	-43.273	-10.820	-0.39529	-0.18854	0.04266	0.89792	24.1	null	null	13113	100
2026-3-24 14:10:33.404	WT901BLE68(2D9DAA075046)	-0.618	0.236	0.791	-1.648	15.137	-1.221	16.14	33.32	-137.20	-12.480	-43.273	-10.820	-0.29858	-0.32529	0.01910	0.89697	24.1	null	null	13113	100
2026-3-24 14:10:33.614	WT901BLE68(2D9DAA075046)	-0.662	0.231	0.763	-2.136	14.587	-1.770	16.20	36.22	-138.75	-2.127	-41.567	-10.153	-0.29858	-0.32529	0.01910	0.89697	24.1	null	null	13113	100
2026-3-24 14:10:33.676	WT901BLE68(2D9DAA075046)	-0.674	0.219	0.730	-2.014	15.076	-1.831	16.23	39.16	-140.32	-2.127	-41.567	-10.153	-0.29858	-0.32529	0.01910	0.89697	24.1	null	null	13113	100
2026-3-24 14:10:33.794	WT901BLE68(2D9DAA075046)	-0.712	0.214	0.713	-1.953	14.526	-1.892	16.26	40.63	-141.14	-2.127	-41.567	-10.153	-0.29858	-0.32529	0.01910	0.89697	24.1	null	null	13113	100
2026-3-24 14:10:34.5	WT901BLE68(2D9DAA075046)	-0.730	0.204	0.680	-1.953	14.709	-2.075	16.31	43.55	-142.78	-2.127	-41.567	-10.153	-0.29858	-0.32529	0.01910	0.89697	24.1	null	null	13113	100
2026-3-24 14:10:34.214	WT901BLE68(2D9DAA075046)	-0.765	0.198	0.661	-1.892	14.771	-2.136	16.36	45.03	-143.64	-2.127	-41.567	-10.153	-0.22211	-0.41364	0.00568	0.88284	24.1	null	null	13113	100
2026-3-24 14:10:34.394	WT901BLE68(2D9DAA075046)	-0.793	0.189	0.622	-1.770	14.709	-2.197	16.47	47.97	-145.34	7.493	-39.500	-6.813	-0.22211	-0.41364	0.00568	0.88284	24.1	null	null	13113	100
2026-3-24 14:10:34.604	WT901BLE68(2D9DAA075046)	-0.833	0.178	0.583	-1.709	15.076	-2.319	16.61	50.91	-147.07	7.493	-39.500	-6.813	-0.18369	-0.45587	0.00446	0.87082	24.1	null	null	13113	100
2026-3-24 14:10:34.814	WT901BLE68(2D9DAA075046)	-0.856	0.167	0.544	-1.587	14.099	-2.441	16.79	53.85	-148.74	11.960	-38.300	-4.127	-0.18369	-0.45587	0.00446	0.87082	24.1	null	null	13113	100
2026-3-24 14:10:35.24	WT901BLE68(2D9DAA075046)	-0.883	0.156	0.501	-1.648	14.099	-2.686	17.03	56.82	-150.53	11.960	-38.300	-4.127	-0.14102	-0.50095	0.00748	0.85382	24.1	null	null	13113	100
2026-3-24 14:10:35.204	WT901BLE68(2D9DAA075046)	-0.904	0.145	0.457	-1.404	14.709	-2.625	17.33	59.78	-152.20	16.733	-37.240	-1.653	-0.14102	-0.50095	0.00748	0.85382	24.1	null	null	13113	100
2026-3-24 14:10:35.414	WT901BLE68(2D9DAA075046)	-0.926	0.134	0.413	-1.282	14.648	-2.747	17.72	62.72	-153.94	16.733	-37.240	-1.653	-0.10129	-0.54172	0.01447	0.83423	24.1	null	null	13113	100
2026-3-24 14:10:35.624	WT901BLE68(2D9DAA075046)	-0.945	0.123	0.367	-1.099	14.221	-2.686	18.24	65.69	-155.53	19.873	-35.873	0.607	-0.10129	-0.54172	0.01447	0.83423	24.1	null	null	13113	100
2026-3-24 14:10:35.804	WT901BLE68(2D9DAA075046)	-0.960	0.112	0.319	-1.038	14.526	-2.930	18.96	68.65	-156.93	19.873	-35.873	0.607	-0.06027	-0.58414	0.02567	0.80893	24.1	null	null	13113	100
2026-3-24 14:10:36.14	WT901BLE68(2D9DAA075046)	-0.976	0.100	0.271	-0.916	14.648	-2.991	19.92	71.59	-158.08	23.600	-34.607	4.433	-0.06027	-0.58414	0.02567	0.80893	24.1	null	null	13113	100
2026-3-24 14:10:36.224	WT901BLE68(2D9DAA075046)	-0.987	0.090	0.222	-0.732	14.648	-2.869	21.32	74.54	-158.86	23.600	-34.607	4.433	-0.02307	-0.62283	0.03986	0.78091	24.1	null	null	13113	100
2026-3-24 14:10:36.434	WT901BLE68(2D9DAA075046)	-0.996	0.078	0.170	-0.549	14.221	-2.808	23.49	77.50	-158.85	26.293	-33.420	8.860	-0.02307	-0.62283	0.03986	0.78091	24.1	null	null	13113	100
2026-3-24 14:10:36.614	WT901BLE68(2D9DAA075046)	-0.996	0.067	0.120	-0.488	14.343	-2.930	26.94	80.43	-157.55	26.293	-33.420	8.860	0.01343	-0.66211	0.05783	0.74698	24.1	null	null	13113	100
2026-3-24 14:10:36.824	WT901BLE68(2D9DAA075046)	-1.002	0.057	0.071	-0.305	14.648	-2.991	33.56	83.28	-153.07	29.007	-32.380	14.440	0.01343	-0.66211	0.05783	0.74698	24.1	null	null	13113	100
2026-3-24 14:10:37.34	WT901BLE68(2D9DAA075046)	-0.997	0.046	0.018	-0.183	14.221	-2.808	49.60	85.94	-139.30	29.007	-32.380	14.440	0.04578	-0.69687	0.07858	0.71133	24.1	null	null	13113	100
2026-3-24 14:10:37.214	WT901BLE68(2D9DAA075046)	-0.995	0.034	-0.035	-0.061	14.221	-2.991	97.57	87.48	-93.38	30.873	-31.073	17.967	0.04578	-0.69687	0.07858	0.71133	24.1	null	null	13113	100
2026-3-24 14:10:37.425	WT901BLE68(2D9DAA075046)	-0.993	0.025	-0.084	0.061	14.771	-2.808	149.82	86.20	-43.10	30.873	-31.073	17.967	0.07413	-0.73148	0.10074	0.67020	24.1	null	null	13113	100
2026-3-24 14:10:37.634	WT901BLE68(2D9DAA075046)	-0.987	0.014	-0.142	0.183	14.648	-2.686	168.03	83.61	-26.86	32.160	-29.973	23.353	0.07413	-0.73148	0.10074	0.67020	24.1	null	null	13113	100
2026-3-24 14:10:37.844	WT901BLE68(2D9DAA075046)	-0.965	0.003	-0.193	0.244	14.709	-2.563	175.28	80.74	-21.50	32.160	-29.973	23.353	0.09641	-0.76181	0.12271	0.62863	24.1	null	null	13113	100
2026-3-24 14:10:38.24	WT901BLE68(2D9DAA075046)	-0.961	-0.008	-0.244	0.427	15.076	-2.502	179.03	77.78	-19.59	33.173	-28.980	28.667	0.09641	-0.76181	0.12271	0.62863	24.1	null	null	13113	100
2026-3-24 14:10:38.234	WT901BLE68(2D9DAA075046)	-0.941	-0.016	-0.290	0.549	14.404	-2.380	-178.73	74.81	-19.10	33.173	-28.980	28.667	0.11496	-0.79144	0.14597	0.58221	24.1	null	null	13113	100
2026-3-24 14:10:38.444	WT901BLE68(2D9DAA075046)	-0.919	-0.027	-0.343	0.488	15.381	-2.075	-177.28	71.80	-19.34	33.253	-27.727	34.287	0.11496	-0.79144	0.14597	0.58221	24.1	null	null	13113	100
2026-3-24 14:10:38.624	WT901BLE68(2D9DAA075046)	-0.896	-0.031	-0.390	0.427	14.587	-1.587	-176.50	68.81	-20.16	33.253	-27.727	34.287	0.12634	-0.81650	0.16815	0.53757	24.1	null	null	13113	100
2026-3-24 14:10:38.834	WT901BLE68(2D9DAA075046)	-0.874	-0.038	-0.440	0.305	14.465	-0.977	-176.17	65.78	-21.29	33.193	-27.073	38.847	0.12634	-0.81650	0.16815	0.53757	24.1	null	null	13113	100
2026-3-24 14:10:39.44	WT901BLE68(2D9DAA075046)	-0.849	-0.042	-0.484	0.061	14.893	-0.427	-176.14	62.77	-22.52	33.193	-27.073	38.847	0.13004	-0.84122	0.19119	0.48865	24.1	null	null	13113	100
2026-3-24 14:10:39.254	WT901BLE68(2D9DAA075046)	-0.818	-0.042	-0.530	-0.305	15.137	0.061	-176.33	59.78	-23.82	32.293	-26.487	44.053	0.13004	-0.84122	0.19119	0.48865	24.1	null	null	13113	100
2026-3-24 14:10:39.434	WT901BLE68(2D9DAA075046)	-0.783	-0.040	-0.574	-0.671	14.832	0.610	-176.68	56.76	-25.09	32.293	-26.487	44.053	0.12585	-0.86209	0.21039	0.44339	24.1	null	null	13113	100
2026-3-24 14:10:39.644	WT901BLE68(2D9DAA075046)	-0.753	-0.038	-0.616	-0.977	14.771	0.916	-177.15	53.72	-26.30	30.013	-26.560	49.627	0.12585	-0.86209	0.21039	0.44339	24.1	null	null	13113	100
2026-3-24 14:10:39.854	WT901BLE68(2D9DAA075046)	-0.718	-0.033	-0.656	-0.977	14.832	0.793	-177.63	50.71	-27.39	30.013	-26.560	49.627	0.11630	-0.88107	0.22693	0.39822	24.1	null	null	13113	100
2026-3-24 14:10:40.34	WT901BLE68(2D9DAA075046)	-0.679	-0.031	-0.694	-1.221	14.832	0.977	-178.07	47.70	-28.33	27.920	-26.267	53.080	0.11630	-0.88107	0.22693	0.39822	24.1	null	null	13113	100
2026-3-24 14:10:40.244	WT901BLE68(2D9DAA075046)	-0.648	-0.027	-0.731	-1.160	15.076	0.793	-178.50	44.68	-29.03	27.920	-26.267	53.080	0.10214	-0.89975	0.24063	0.34927	24.1	null	null	13113	100
2026-3-24 14:10:40.454	WT901BLE68(2D9DAA075046)	-0.595	-0.020	-0.766	-1.404	13.794	0.916	-178.91	41.64	-29.67	24.727	-26.467	57.947	0.10214	-0.89975	0.24063	0.34927	24.1	null	null	13113	100
2026-3-24 14:10:40.666	WT901BLE68(2D9DAA075046)	-0.555	-0.012	-0.800	-1.526	15.320	0.854	-179.31	38.59	-30.15	24.727	-26.467	57.947	0.08630	-0.91534	0.24979	0.30368	24.1	null	null	13113	100
2026-3-24 14:10:40.844	WT901BLE68(2D9DAA075046)	-0.516	-0.006	-0.829	-1.587	15.198	0.793	-179.70	35.58	-30.46	20.887	-26.653	61.540	0.08630	-0.91534	0.24979	0.30368	24.1	null	null	13113	100
2026-3-24 14:10:41.54	WT901BLE68(2D9DAA075046)	-0.458	-0.007	-0.857	-1.587	13.245	0.671	179.92	32.57	-30.61	20.887	-26.653	61.540	0.06674	-0.93060	0.25436	0.25433	24.1	null	null	13113	100
2026-3-24 14:10:41.266	WT901BLE68(2D9DAA075046)	-0.415	0.008	-0.884	-1.770	13.611	0.732	179.53	29.53	-30.71	16.653	-26.493	65.413	0.06674	-0.93060	0.25436	0.25433	24.1	null	null	13113	100
2026-3-24 14:10:41.444	WT901BLE68(2D9DAA075046)	-0.368	0.013	-0.904	-2.075	15.137	0.671	179.15	26.49	-30.70	16.653	-26.493	65.413	0.04742	-0.94275	0.25604	0.20816	24.1	null	null	13113	100
2026-3-24 14:10:41.654	WT901BLE68(2D9DAA075046)	-0.316	0.016	-0.924	-1.953	14.465	0.549	178.78	23.52	-30.55	11.993	-26.453	67.927	0.04742	-0.94275	0.25604	0.20816	24.1	null	null	13113	100
2026-3-24 14:10:41.864	WT901BLE68(2D9DAA075046)	-0.268	0.024	-0.945	-2.258	14.893	0.427	178.39	20.51	-30.31	11.993	-26.453	67.927	0.02573	-0.95389	0.25351	0.15826	24.1	null	null	13113	100
2026-3-24 14:10:42.76	WT901BLE68(2D9DAA075046)	-0.220	0.034	-0.958	-2.319	14.587	0.366	177.99	17.46	-29.97	6.453	-26.447	69.367	0.02573	-0.95389	0.25351	0.15826	24.1	null	null	13113	100
2026-3-24 14:10:42.254	WT901BLE68(2D9DAA075046)	-0.165	0.036	-0.970	-2.319	14.526	0.305	177.59	14.45	-29.50	6.453	-26.447	69.367	0.00537	-0.96228	0.24762	0.11215	24.1	null	null	13113	100
